XShoot,XTree,Year,Tree,Cultivar,Shoot,LeafP1,LeafP2,Count
34,3,2012,2,Gala,5,12,2,0
34,3,2012,2,Gala,5,13,1,0
35,3,2012,2,Gala,6,1,11,0
35,3,2012,2,Gala,6,2,10,0
35,3,2012,2,Gala,6,3,9,0
35,3,2012,2,Gala,6,4,8,0
35,3,2012,2,Gala,6,5,7,2
35,3,2012,2,Gala,6,6,6,0
35,3,2012,2,Gala,6,7,5,0
35,3,2012,2,Gala,6,8,4,0
35,3,2012,2,Gala,6,9,3,0
35,3,2012,2,Gala,6,10,2,0
35,3,2012,2,Gala,6,11,1,0
36,3,2012,2,Gala,7,1,9,0
36,3,2012,2,Gala,7,2,8,0
36,3,2012,2,Gala,7,3,7,0
36,3,2012,2,Gala,7,4,6,0
36,3,2012,2,Gala,7,5,5,0
36,3,2012,2,Gala,7,6,4,0
36,3,2012,2,Gala,7,7,3,1
36,3,2012,2,Gala,7,8,2,0
36,3,2012,2,Gala,7,9,1,0
37,3,2012,2,Gala,8,1,7,0
37,3,2012,2,Gala,8,2,6,0
37,3,2012,2,Gala,8,3,5,0
37,3,2012,2,Gala,8,4,4,0
37,3,2012,2,Gala,8,5,3,0
37,3,2012,2,Gala,8,6,2,0
37,3,2012,2,Gala,8,7,1,0
38,3,2012,2,Gala,9,1,17,0
38,3,2012,2,Gala,9,2,16,0
38,3,2012,2,Gala,9,3,15,0
38,3,2012,2,Gala,9,4,14,0
38,3,2012,2,Gala,9,5,13,0
38,3,2012,2,Gala,9,6,12,3
38,3,2012,2,Gala,9,7,11,0
38,3,2012,2,Gala,9,8,10,0
38,3,2012,2,Gala,9,9,9,0
38,3,2012,2,Gala,9,10,8,0
38,3,2012,2,Gala,9,11,7,0
38,3,2012,2,Gala,9,12,6,0
38,3,2012,2,Gala,9,13,5,0
38,3,2012,2,Gala,9,14,4,0
38,3,2012,2,Gala,9,15,3,0
38,3,2012,2,Gala,9,16,2,0
38,3,2012,2,Gala,9,17,1,0
39,3,2012,2,Gala,10,1,12,0
39,3,2012,2,Gala,10,2,11,0
39,3,2012,2,Gala,10,3,10,0
39,3,2012,2,Gala,10,4,9,2
39,3,2012,2,Gala,10,5,8,2
39,3,2012,2,Gala,10,6,7,0
39,3,2012,2,Gala,10,7,6,0
39,3,2012,2,Gala,10,8,5,0
39,3,2012,2,Gala,10,9,4,0
39,3,2012,2,Gala,10,10,3,0
39,3,2012,2,Gala,10,11,2,0
39,3,2012,2,Gala,10,12,1,0
40,3,2012,2,Gala,11,1,12,0
40,3,2012,2,Gala,11,2,11,0
40,3,2012,2,Gala,11,3,10,0
40,3,2012,2,Gala,11,4,9,1
40,3,2012,2,Gala,11,5,8,0
40,3,2012,2,Gala,11,6,7,0
40,3,2012,2,Gala,11,7,6,1
40,3,2012,2,Gala,11,8,5,1
40,3,2012,2,Gala,11,9,4,1
40,3,2012,2,Gala,11,10,3,0
40,3,2012,2,Gala,11,11,2,0
40,3,2012,2,Gala,11,12,1,0
41,3,2012,2,Gala,12,1,9,0
41,3,2012,2,Gala,12,2,8,0
41,3,2012,2,Gala,12,3,7,2
41,3,2012,2,Gala,12,4,6,1
41,3,2012,2,Gala,12,5,5,1
41,3,2012,2,Gala,12,6,4,0
41,3,2012,2,Gala,12,7,3,0
41,3,2012,2,Gala,12,8,2,0
41,3,2012,2,Gala,12,9,1,0
42,3,2012,2,Gala,13,1,11,0
42,3,2012,2,Gala,13,2,10,0
42,3,2012,2,Gala,13,3,9,0
42,3,2012,2,Gala,13,4,8,0
42,3,2012,2,Gala,13,5,7,0
42,3,2012,2,Gala,13,6,6,2
42,3,2012,2,Gala,13,7,5,1
42,3,2012,2,Gala,13,8,4,0
42,3,2012,2,Gala,13,9,3,0
42,3,2012,2,Gala,13,10,2,0
42,3,2012,2,Gala,13,11,1,0
43,3,2012,2,Gala,14,1,11,0
43,3,2012,2,Gala,14,2,10,0
43,3,2012,2,Gala,14,3,9,0
43,3,2012,2,Gala,14,4,8,0
43,3,2012,2,Gala,14,5,7,0
43,3,2012,2,Gala,14,6,6,0
43,3,2012,2,Gala,14,7,5,1
43,3,2012,2,Gala,14,8,4,0
43,3,2012,2,Gala,14,9,3,0
43,3,2012,2,Gala,14,10,2,0
43,3,2012,2,Gala,14,11,1,0
44,3,2012,2,Gala,15,1,13,0
44,3,2012,2,Gala,15,2,12,0
44,3,2012,2,Gala,15,3,11,0
44,3,2012,2,Gala,15,4,10,0
44,3,2012,2,Gala,15,5,9,0
44,3,2012,2,Gala,15,6,8,0
44,3,2012,2,Gala,15,7,7,2
44,3,2012,2,Gala,15,8,6,1
44,3,2012,2,Gala,15,9,5,2
44,3,2012,2,Gala,15,10,4,0
44,3,2012,2,Gala,15,11,3,0
44,3,2012,2,Gala,15,12,2,0
44,3,2012,2,Gala,15,13,1,0
52,5,2012,3,Gala,1,1,12,0
52,5,2012,3,Gala,1,2,11,0
52,5,2012,3,Gala,1,3,10,0
52,5,2012,3,Gala,1,4,9,0
52,5,2012,3,Gala,1,5,8,0
52,5,2012,3,Gala,1,6,7,2
52,5,2012,3,Gala,1,7,6,0
52,5,2012,3,Gala,1,8,5,1
52,5,2012,3,Gala,1,9,4,0
52,5,2012,3,Gala,1,10,3,0
52,5,2012,3,Gala,1,11,2,0
52,5,2012,3,Gala,1,12,1,0
53,5,2012,3,Gala,2,1,13,0
53,5,2012,3,Gala,2,2,12,0
53,5,2012,3,Gala,2,3,11,0
53,5,2012,3,Gala,2,4,10,2
53,5,2012,3,Gala,2,5,9,2
53,5,2012,3,Gala,2,6,8,0
53,5,2012,3,Gala,2,7,7,0
53,5,2012,3,Gala,2,8,6,0
53,5,2012,3,Gala,2,9,5,0
53,5,2012,3,Gala,2,10,4,0
53,5,2012,3,Gala,2,11,3,0
53,5,2012,3,Gala,2,12,2,0
53,5,2012,3,Gala,2,13,1,0
54,5,2012,3,Gala,3,1,15,0
54,5,2012,3,Gala,3,2,14,0
54,5,2012,3,Gala,3,3,13,0
54,5,2012,3,Gala,3,4,12,0
54,5,2012,3,Gala,3,5,11,0
54,5,2012,3,Gala,3,6,10,0
54,5,2012,3,Gala,3,7,9,2
54,5,2012,3,Gala,3,8,8,1
54,5,2012,3,Gala,3,9,7,5
54,5,2012,3,Gala,3,10,6,10
54,5,2012,3,Gala,3,11,5,1
54,5,2012,3,Gala,3,12,4,1
54,5,2012,3,Gala,3,13,3,1
54,5,2012,3,Gala,3,14,2,0
54,5,2012,3,Gala,3,15,1,0
55,5,2012,3,Gala,4,1,12,0
55,5,2012,3,Gala,4,2,11,0
55,5,2012,3,Gala,4,3,10,0
55,5,2012,3,Gala,4,4,9,3
55,5,2012,3,Gala,4,5,8,0
55,5,2012,3,Gala,4,6,7,0
55,5,2012,3,Gala,4,7,6,0
55,5,2012,3,Gala,4,8,5,0
55,5,2012,3,Gala,4,9,4,0
55,5,2012,3,Gala,4,10,3,0
55,5,2012,3,Gala,4,11,2,0
55,5,2012,3,Gala,4,12,1,0
56,5,2012,3,Gala,5,1,18,0
56,5,2012,3,Gala,5,2,17,0
56,5,2012,3,Gala,5,3,16,0
56,5,2012,3,Gala,5,4,15,0
56,5,2012,3,Gala,5,5,14,1
56,5,2012,3,Gala,5,6,13,1
56,5,2012,3,Gala,5,8,11,0
56,5,2012,3,Gala,5,9,10,0
56,5,2012,3,Gala,5,10,9,0
56,5,2012,3,Gala,5,11,8,0
56,5,2012,3,Gala,5,12,7,0
56,5,2012,3,Gala,5,13,6,0
56,5,2012,3,Gala,5,14,5,0
56,5,2012,3,Gala,5,15,4,0
56,5,2012,3,Gala,5,16,3,0
56,5,2012,3,Gala,5,17,2,0
56,5,2012,3,Gala,5,18,1,0
57,5,2012,3,Gala,6,1,12,0
57,5,2012,3,Gala,6,2,11,0
57,5,2012,3,Gala,6,3,10,0
57,5,2012,3,Gala,6,4,9,0
57,5,2012,3,Gala,6,5,8,0
57,5,2012,3,Gala,6,6,7,1
57,5,2012,3,Gala,6,7,6,1
57,5,2012,3,Gala,6,8,5,1
57,5,2012,3,Gala,6,9,4,0
57,5,2012,3,Gala,6,10,3,0
57,5,2012,3,Gala,6,11,2,0
57,5,2012,3,Gala,6,12,1,0
58,5,2012,3,Gala,7,1,15,0
58,5,2012,3,Gala,7,2,14,0
58,5,2012,3,Gala,7,3,13,0
58,5,2012,3,Gala,7,4,12,0
58,5,2012,3,Gala,7,5,11,1
58,5,2012,3,Gala,7,6,10,0
58,5,2012,3,Gala,7,7,9,2
58,5,2012,3,Gala,7,8,8,0
58,5,2012,3,Gala,7,9,7,0
58,5,2012,3,Gala,7,10,6,0
58,5,2012,3,Gala,7,11,5,0
58,5,2012,3,Gala,7,12,4,0
58,5,2012,3,Gala,7,13,3,0
58,5,2012,3,Gala,7,14,2,0
58,5,2012,3,Gala,7,15,1,0
59,5,2012,3,Gala,8,1,12,0
59,5,2012,3,Gala,8,2,11,0
59,5,2012,3,Gala,8,3,10,0
59,5,2012,3,Gala,8,4,9,0
59,5,2012,3,Gala,8,5,8,0
59,5,2012,3,Gala,8,6,7,1
59,5,2012,3,Gala,8,7,6,0
59,5,2012,3,Gala,8,8,5,1
59,5,2012,3,Gala,8,9,4,2
59,5,2012,3,Gala,8,10,3,0
59,5,2012,3,Gala,8,11,2,0
59,5,2012,3,Gala,8,12,1,0
60,5,2012,3,Gala,9,1,19,0
60,5,2012,3,Gala,9,2,18,0
60,5,2012,3,Gala,9,3,17,0
60,5,2012,3,Gala,9,4,16,0
60,5,2012,3,Gala,9,5,15,0
60,5,2012,3,Gala,9,6,14,0
60,5,2012,3,Gala,9,7,13,0
60,5,2012,3,Gala,9,8,12,5
60,5,2012,3,Gala,9,9,11,0
60,5,2012,3,Gala,9,10,10,0
60,5,2012,3,Gala,9,11,9,0
60,5,2012,3,Gala,9,12,8,0
60,5,2012,3,Gala,9,13,7,0
60,5,2012,3,Gala,9,14,6,0
60,5,2012,3,Gala,9,15,5,0
60,5,2012,3,Gala,9,16,4,0
60,5,2012,3,Gala,9,17,3,0
60,5,2012,3,Gala,9,18,2,0
60,5,2012,3,Gala,9,19,1,0
61,5,2012,3,Gala,10,1,11,0
61,5,2012,3,Gala,10,2,10,0
61,5,2012,3,Gala,10,3,9,1
61,5,2012,3,Gala,10,4,8,1
61,5,2012,3,Gala,10,5,7,0
61,5,2012,3,Gala,10,6,6,0
61,5,2012,3,Gala,10,7,5,0
61,5,2012,3,Gala,10,8,4,0
61,5,2012,3,Gala,10,9,3,0
61,5,2012,3,Gala,10,10,2,0
61,5,2012,3,Gala,10,11,1,0
62,5,2012,3,Gala,11,1,11,0
62,5,2012,3,Gala,11,2,10,0
62,5,2012,3,Gala,11,3,9,0
62,5,2012,3,Gala,11,4,8,0
62,5,2012,3,Gala,11,5,7,0
62,5,2012,3,Gala,11,6,6,1
62,5,2012,3,Gala,11,7,5,2
62,5,2012,3,Gala,11,8,4,1
62,5,2012,3,Gala,11,9,3,1
62,5,2012,3,Gala,11,10,2,1
62,5,2012,3,Gala,11,11,1,0
63,5,2012,3,Gala,12,1,13,0
63,5,2012,3,Gala,12,2,12,0
63,5,2012,3,Gala,12,3,11,0
63,5,2012,3,Gala,12,4,10,0
63,5,2012,3,Gala,12,5,9,0
63,5,2012,3,Gala,12,6,8,0
63,5,2012,3,Gala,12,7,7,2
63,5,2012,3,Gala,12,8,6,1
63,5,2012,3,Gala,12,9,5,0
63,5,2012,3,Gala,12,10,4,1
63,5,2012,3,Gala,12,11,3,0
63,5,2012,3,Gala,12,12,2,0
63,5,2012,3,Gala,12,13,1,0
64,5,2012,3,Gala,13,1,12,0
64,5,2012,3,Gala,13,2,11,0
64,5,2012,3,Gala,13,3,10,0
64,5,2012,3,Gala,13,4,9,0
64,5,2012,3,Gala,13,5,8,1
64,5,2012,3,Gala,13,6,7,0
64,5,2012,3,Gala,13,7,6,0
64,5,2012,3,Gala,13,8,5,0
64,5,2012,3,Gala,13,9,4,0
64,5,2012,3,Gala,13,10,3,0
64,5,2012,3,Gala,13,11,2,0
64,5,2012,3,Gala,13,12,1,0
65,5,2012,3,Gala,14,1,12,0
65,5,2012,3,Gala,14,2,11,0
65,5,2012,3,Gala,14,3,10,0
65,5,2012,3,Gala,14,4,9,0
65,5,2012,3,Gala,14,5,8,0
65,5,2012,3,Gala,14,6,7,1
65,5,2012,3,Gala,14,7,6,0
65,5,2012,3,Gala,14,8,5,3
65,5,2012,3,Gala,14,9,4,1
65,5,2012,3,Gala,14,10,3,0
65,5,2012,3,Gala,14,11,2,0
65,5,2012,3,Gala,14,12,1,0
66,5,2012,3,Gala,15,1,11,0
66,5,2012,3,Gala,15,2,10,0
66,5,2012,3,Gala,15,3,9,0
66,5,2012,3,Gala,15,4,8,0
66,5,2012,3,Gala,15,5,7,0
66,5,2012,3,Gala,15,6,6,5
66,5,2012,3,Gala,15,7,5,3
66,5,2012,3,Gala,15,8,4,0
66,5,2012,3,Gala,15,9,3,0
66,5,2012,3,Gala,15,10,2,0
66,5,2012,3,Gala,15,11,1,0
82,7,2012,4,Gala,1,1,14,0
82,7,2012,4,Gala,1,2,13,0
82,7,2012,4,Gala,1,3,12,0
82,7,2012,4,Gala,1,4,11,0
82,7,2012,4,Gala,1,5,10,0
82,7,2012,4,Gala,1,6,9,1
82,7,2012,4,Gala,1,7,8,2
82,7,2012,4,Gala,1,8,7,2
82,7,2012,4,Gala,1,9,6,5
82,7,2012,4,Gala,1,10,5,6
82,7,2012,4,Gala,1,11,4,4
82,7,2012,4,Gala,1,12,3,2
82,7,2012,4,Gala,1,13,2,0
82,7,2012,4,Gala,1,14,1,0
83,7,2012,4,Gala,2,1,8,0
83,7,2012,4,Gala,2,2,7,0
83,7,2012,4,Gala,2,3,6,0
83,7,2012,4,Gala,2,4,5,0
83,7,2012,4,Gala,2,5,4,5
83,7,2012,4,Gala,2,6,3,0
83,7,2012,4,Gala,2,7,2,1
83,7,2012,4,Gala,2,8,1,0
84,7,2012,4,Gala,3,1,15,0
84,7,2012,4,Gala,3,2,14,0
84,7,2012,4,Gala,3,3,13,0
84,7,2012,4,Gala,3,4,12,0
84,7,2012,4,Gala,3,5,11,0
84,7,2012,4,Gala,3,6,10,0
84,7,2012,4,Gala,3,7,9,2
84,7,2012,4,Gala,3,8,8,3
84,7,2012,4,Gala,3,9,7,2
84,7,2012,4,Gala,3,10,6,0
84,7,2012,4,Gala,3,11,5,2
84,7,2012,4,Gala,3,12,4,1
84,7,2012,4,Gala,3,13,3,0
84,7,2012,4,Gala,3,14,2,0
84,7,2012,4,Gala,3,15,1,0
85,7,2012,4,Gala,4,1,9,0
85,7,2012,4,Gala,4,2,8,0
85,7,2012,4,Gala,4,3,7,0
85,7,2012,4,Gala,4,4,6,0
85,7,2012,4,Gala,4,5,5,0
85,7,2012,4,Gala,4,6,4,0
85,7,2012,4,Gala,4,7,3,0
85,7,2012,4,Gala,4,8,2,0
85,7,2012,4,Gala,4,9,1,0
86,7,2012,4,Gala,5,1,15,0
86,7,2012,4,Gala,5,2,14,0
86,7,2012,4,Gala,5,3,13,0
86,7,2012,4,Gala,5,4,12,0
86,7,2012,4,Gala,5,5,11,0
86,7,2012,4,Gala,5,6,10,0
86,7,2012,4,Gala,5,7,9,1
86,7,2012,4,Gala,5,8,8,0
86,7,2012,4,Gala,5,9,7,1
86,7,2012,4,Gala,5,10,6,0
86,7,2012,4,Gala,5,11,5,0
86,7,2012,4,Gala,5,12,4,0
86,7,2012,4,Gala,5,13,3,0
86,7,2012,4,Gala,5,14,2,0
86,7,2012,4,Gala,5,15,1,0
87,7,2012,4,Gala,6,1,11,0
87,7,2012,4,Gala,6,2,10,0
87,7,2012,4,Gala,6,3,9,0
87,7,2012,4,Gala,6,4,8,3
87,7,2012,4,Gala,6,6,6,1
87,7,2012,4,Gala,6,7,5,1
87,7,2012,4,Gala,6,8,4,0
87,7,2012,4,Gala,6,9,3,0
87,7,2012,4,Gala,6,10,2,0
87,7,2012,4,Gala,6,11,1,0
88,7,2012,4,Gala,7,1,9,0
88,7,2012,4,Gala,7,2,8,0
88,7,2012,4,Gala,7,3,7,0
88,7,2012,4,Gala,7,4,6,0
88,7,2012,4,Gala,7,5,5,0
88,7,2012,4,Gala,7,6,4,0
88,7,2012,4,Gala,7,7,3,0
88,7,2012,4,Gala,7,8,2,0
88,7,2012,4,Gala,7,9,1,0
88,7,2012,4,Gala,7,10,11,3
88,7,2012,4,Gala,7,11,10,1
88,7,2012,4,Gala,7,12,9,0
88,7,2012,4,Gala,7,13,8,0
88,7,2012,4,Gala,7,14,7,0
88,7,2012,4,Gala,7,15,6,0
88,7,2012,4,Gala,7,16,5,0
88,7,2012,4,Gala,7,17,4,0
88,7,2012,4,Gala,7,18,3,0
88,7,2012,4,Gala,7,19,2,0
88,7,2012,4,Gala,7,20,1,0
89,7,2012,4,Gala,8,1,13,0
89,7,2012,4,Gala,8,2,12,0
89,7,2012,4,Gala,8,3,11,0
89,7,2012,4,Gala,8,4,10,1
89,7,2012,4,Gala,8,5,9,0
89,7,2012,4,Gala,8,6,8,0
89,7,2012,4,Gala,8,7,7,1
89,7,2012,4,Gala,8,8,6,0
89,7,2012,4,Gala,8,9,5,0
89,7,2012,4,Gala,8,10,4,3
89,7,2012,4,Gala,8,11,3,0
89,7,2012,4,Gala,8,12,2,0
89,7,2012,4,Gala,8,13,1,0
90,7,2012,4,Gala,9,1,10,0
90,7,2012,4,Gala,9,2,9,0
90,7,2012,4,Gala,9,3,8,0
90,7,2012,4,Gala,9,4,7,0
90,7,2012,4,Gala,9,5,6,2
90,7,2012,4,Gala,9,6,5,1
90,7,2012,4,Gala,9,7,4,1
90,7,2012,4,Gala,9,8,3,9
90,7,2012,4,Gala,9,9,2,16
90,7,2012,4,Gala,9,10,1,0
91,7,2012,4,Gala,10,1,8,0
91,7,2012,4,Gala,10,2,7,0
91,7,2012,4,Gala,10,3,6,1
91,7,2012,4,Gala,10,4,5,1
91,7,2012,4,Gala,10,5,4,5
91,7,2012,4,Gala,10,6,3,1
91,7,2012,4,Gala,10,7,2,0
91,7,2012,4,Gala,10,8,1,0
92,7,2012,4,Gala,11,1,11,0
92,7,2012,4,Gala,11,2,10,0
92,7,2012,4,Gala,11,3,9,0
92,7,2012,4,Gala,11,4,8,0
92,7,2012,4,Gala,11,5,7,0
92,7,2012,4,Gala,11,6,6,0
92,7,2012,4,Gala,11,7,5,0
92,7,2012,4,Gala,11,8,4,0
92,7,2012,4,Gala,11,9,3,2
92,7,2012,4,Gala,11,10,2,1
92,7,2012,4,Gala,11,11,1,2
93,7,2012,4,Gala,12,1,13,0
93,7,2012,4,Gala,12,2,12,0
93,7,2012,4,Gala,12,3,11,0
93,7,2012,4,Gala,12,4,10,0
93,7,2012,4,Gala,12,5,9,0
93,7,2012,4,Gala,12,6,8,0
93,7,2012,4,Gala,12,7,7,1
93,7,2012,4,Gala,12,8,6,8
93,7,2012,4,Gala,12,9,5,6
93,7,2012,4,Gala,12,10,4,13
93,7,2012,4,Gala,12,11,3,0
93,7,2012,4,Gala,12,12,2,0
93,7,2012,4,Gala,12,13,1,0
94,7,2012,4,Gala,13,1,13,0
94,7,2012,4,Gala,13,2,12,0
94,7,2012,4,Gala,13,3,11,0
94,7,2012,4,Gala,13,4,10,0
94,7,2012,4,Gala,13,5,9,0
94,7,2012,4,Gala,13,6,8,0
94,7,2012,4,Gala,13,7,7,0
94,7,2012,4,Gala,13,8,6,0
94,7,2012,4,Gala,13,9,5,15
94,7,2012,4,Gala,13,10,4,8
94,7,2012,4,Gala,13,11,3,20
94,7,2012,4,Gala,13,12,2,2
94,7,2012,4,Gala,13,13,1,0
95,7,2012,4,Gala,14,1,14,0
95,7,2012,4,Gala,14,2,13,0
95,7,2012,4,Gala,14,3,12,0
95,7,2012,4,Gala,14,4,11,0
95,7,2012,4,Gala,14,5,10,0
95,7,2012,4,Gala,14,6,9,0
95,7,2012,4,Gala,14,7,8,2
95,7,2012,4,Gala,14,9,6,0
95,7,2012,4,Gala,14,10,5,1
95,7,2012,4,Gala,14,11,4,3
95,7,2012,4,Gala,14,12,3,0
95,7,2012,4,Gala,14,13,2,0
95,7,2012,4,Gala,14,14,1,0
96,7,2012,4,Gala,15,1,11,0
96,7,2012,4,Gala,15,2,10,0
96,7,2012,4,Gala,15,3,9,0
96,7,2012,4,Gala,15,4,8,0
96,7,2012,4,Gala,15,5,7,3
96,7,2012,4,Gala,15,6,6,4
96,7,2012,4,Gala,15,7,5,4
96,7,2012,4,Gala,15,8,4,0
96,7,2012,4,Gala,15,9,3,0
96,7,2012,4,Gala,15,10,2,0
96,7,2012,4,Gala,15,11,1,0
125,10,2012,5,Gala,1,1,11,0
125,10,2012,5,Gala,1,2,10,0
125,10,2012,5,Gala,1,3,9,0
125,10,2012,5,Gala,1,4,8,0
125,10,2012,5,Gala,1,5,7,1
125,10,2012,5,Gala,1,6,6,0
125,10,2012,5,Gala,1,7,5,0
125,10,2012,5,Gala,1,8,4,0
125,10,2012,5,Gala,1,9,3,0
125,10,2012,5,Gala,1,10,2,0
125,10,2012,5,Gala,1,11,1,0
126,10,2012,5,Gala,2,1,14,0
126,10,2012,5,Gala,2,2,13,0
126,10,2012,5,Gala,2,3,12,0
126,10,2012,5,Gala,2,4,11,0
126,10,2012,5,Gala,2,5,10,1
126,10,2012,5,Gala,2,6,9,0
126,10,2012,5,Gala,2,7,8,2
126,10,2012,5,Gala,2,8,7,0
126,10,2012,5,Gala,2,9,6,0
126,10,2012,5,Gala,2,10,5,0
126,10,2012,5,Gala,2,11,4,0
126,10,2012,5,Gala,2,12,3,0
126,10,2012,5,Gala,2,13,2,0
126,10,2012,5,Gala,2,14,1,0
127,10,2012,5,Gala,3,1,16,0
127,10,2012,5,Gala,3,2,15,0
127,10,2012,5,Gala,3,3,14,0
127,10,2012,5,Gala,3,4,13,0
127,10,2012,5,Gala,3,5,12,2
127,10,2012,5,Gala,3,6,11,2
127,10,2012,5,Gala,3,7,10,4
127,10,2012,5,Gala,3,8,9,0
127,10,2012,5,Gala,3,9,8,2
127,10,2012,5,Gala,3,10,7,0
127,10,2012,5,Gala,3,11,6,3
127,10,2012,5,Gala,3,12,5,0
127,10,2012,5,Gala,3,13,4,0
127,10,2012,5,Gala,3,14,3,0
127,10,2012,5,Gala,3,15,2,0
127,10,2012,5,Gala,3,16,1,0
128,10,2012,5,Gala,4,1,14,0
128,10,2012,5,Gala,4,2,13,0
128,10,2012,5,Gala,4,3,12,0
128,10,2012,5,Gala,4,4,11,0
128,10,2012,5,Gala,4,5,10,0
128,10,2012,5,Gala,4,6,9,0
128,10,2012,5,Gala,4,7,8,1
128,10,2012,5,Gala,4,8,7,10
128,10,2012,5,Gala,4,9,6,21
128,10,2012,5,Gala,4,10,5,5
128,10,2012,5,Gala,4,11,4,2
128,10,2012,5,Gala,4,12,3,0
128,10,2012,5,Gala,4,13,2,0
128,10,2012,5,Gala,4,14,1,0
129,10,2012,5,Gala,5,1,12,0
129,10,2012,5,Gala,5,2,11,0
129,10,2012,5,Gala,5,3,10,0
129,10,2012,5,Gala,5,4,9,0
129,10,2012,5,Gala,5,5,8,0
129,10,2012,5,Gala,5,6,7,0
129,10,2012,5,Gala,5,7,6,0
129,10,2012,5,Gala,5,8,5,1
129,10,2012,5,Gala,5,9,4,2
129,10,2012,5,Gala,5,10,3,0
129,10,2012,5,Gala,5,11,2,0
129,10,2012,5,Gala,5,12,1,0
130,10,2012,5,Gala,6,1,13,0
130,10,2012,5,Gala,6,2,12,0
130,10,2012,5,Gala,6,3,11,0
130,10,2012,5,Gala,6,4,10,0
130,10,2012,5,Gala,6,5,9,0
130,10,2012,5,Gala,6,6,8,0
130,10,2012,5,Gala,6,7,7,0
130,10,2012,5,Gala,6,8,6,0
130,10,2012,5,Gala,6,9,5,0
130,10,2012,5,Gala,6,10,4,0
130,10,2012,5,Gala,6,11,3,0
130,10,2012,5,Gala,6,12,2,0
130,10,2012,5,Gala,6,13,1,0
131,10,2012,5,Gala,7,1,7,0
131,10,2012,5,Gala,7,2,6,0
131,10,2012,5,Gala,7,3,5,0
131,10,2012,5,Gala,7,4,4,10
131,10,2012,5,Gala,7,5,3,0
131,10,2012,5,Gala,7,6,2,0
131,10,2012,5,Gala,7,7,1,0
132,10,2012,5,Gala,8,1,12,0
132,10,2012,5,Gala,8,2,11,0
132,10,2012,5,Gala,8,3,10,0
132,10,2012,5,Gala,8,4,9,0
132,10,2012,5,Gala,8,5,8,3
132,10,2012,5,Gala,8,6,7,1
132,10,2012,5,Gala,8,7,6,0
132,10,2012,5,Gala,8,8,5,2
132,10,2012,5,Gala,8,9,4,0
132,10,2012,5,Gala,8,10,3,0
132,10,2012,5,Gala,8,11,2,0
132,10,2012,5,Gala,8,12,1,0
133,10,2012,5,Gala,9,1,14,0
133,10,2012,5,Gala,9,2,13,0
133,10,2012,5,Gala,9,3,12,0
133,10,2012,5,Gala,9,4,11,0
133,10,2012,5,Gala,9,5,10,0
133,10,2012,5,Gala,9,6,9,0
133,10,2012,5,Gala,9,7,8,0
133,10,2012,5,Gala,9,8,7,0
133,10,2012,5,Gala,9,9,6,0
133,10,2012,5,Gala,9,10,5,2
133,10,2012,5,Gala,9,11,4,0
133,10,2012,5,Gala,9,12,3,1
133,10,2012,5,Gala,9,13,2,0
133,10,2012,5,Gala,9,14,1,0
134,10,2012,5,Gala,10,1,15,0
134,10,2012,5,Gala,10,2,14,0
134,10,2012,5,Gala,10,3,13,0
134,10,2012,5,Gala,10,4,12,0
134,10,2012,5,Gala,10,5,11,0
134,10,2012,5,Gala,10,6,10,0
134,10,2012,5,Gala,10,7,9,0
134,10,2012,5,Gala,10,8,8,0
134,10,2012,5,Gala,10,9,7,0
134,10,2012,5,Gala,10,10,6,1
134,10,2012,5,Gala,10,11,5,0
134,10,2012,5,Gala,10,12,4,3
134,10,2012,5,Gala,10,13,3,0
134,10,2012,5,Gala,10,14,2,0
134,10,2012,5,Gala,10,15,1,0
135,10,2012,5,Gala,11,1,15,0
135,10,2012,5,Gala,11,2,14,0
135,10,2012,5,Gala,11,3,13,0
135,10,2012,5,Gala,11,4,12,0
135,10,2012,5,Gala,11,5,11,0
135,10,2012,5,Gala,11,6,10,0
135,10,2012,5,Gala,11,7,9,0
135,10,2012,5,Gala,11,8,8,0
135,10,2012,5,Gala,11,9,7,2
135,10,2012,5,Gala,11,10,6,0
135,10,2012,5,Gala,11,11,5,9
135,10,2012,5,Gala,11,12,4,1
135,10,2012,5,Gala,11,13,3,0
135,10,2012,5,Gala,11,14,2,0
135,10,2012,5,Gala,11,15,1,0
136,10,2012,5,Gala,12,1,12,0
136,10,2012,5,Gala,12,2,11,0
136,10,2012,5,Gala,12,3,10,0
136,10,2012,5,Gala,12,4,9,0
136,10,2012,5,Gala,12,5,8,0
136,10,2012,5,Gala,12,6,7,2
136,10,2012,5,Gala,12,7,6,0
136,10,2012,5,Gala,12,8,5,6
136,10,2012,5,Gala,12,9,4,2
136,10,2012,5,Gala,12,10,3,0
136,10,2012,5,Gala,12,11,2,0
136,10,2012,5,Gala,12,12,1,0
137,10,2012,5,Gala,13,1,10,0
137,10,2012,5,Gala,13,2,9,0
137,10,2012,5,Gala,13,3,8,2
137,10,2012,5,Gala,13,4,7,0
137,10,2012,5,Gala,13,5,6,1
137,10,2012,5,Gala,13,7,4,0
137,10,2012,5,Gala,13,8,3,0
137,10,2012,5,Gala,13,9,2,0
137,10,2012,5,Gala,13,10,1,0
138,10,2012,5,Gala,14,1,9,0
138,10,2012,5,Gala,14,2,8,0
138,10,2012,5,Gala,14,3,7,0
138,10,2012,5,Gala,14,4,6,0
138,10,2012,5,Gala,14,5,5,0
138,10,2012,5,Gala,14,6,4,0
